text_clean,label,label_id,difficulty,difficulty_name,augmented,original_text
Nu înțeleg eroarea asta: personajul meu tremură când atinge un obstacol și nu se mai oprește din mișcare. Am verificat totul de trei ori.,code_help,0,0,beginner,False,
E așa greu... zici că e un zid în fața mea și nu pot să trec de el.,motivation_or_encouragement,4,0,beginner,False,
"Nu înțeleg de ce de ce bucla while nu se oprește niciodată, deși am incrementat variabila de control? Mersi anticipat!",code_help,0,1,intermediate,False,
E așa greu... nu cred că o să fiu capabil vreodată să lucrez în domeniu Spune-mi că o să fie bine.,motivation_or_encouragement,4,1,intermediate,False,
Ce reprezintă low-level language?,concept_explanation,1,1,intermediate,False,
Scrie tu codul cap-coadă pentru codul sursă pentru rezolvarea ecuației de gradul 2.,solution_request,5,1,intermediate,False,
"Mă simt groaznic, mi se pare totul prea matematic și logic pentru cum gândesc eu.",motivation_or_encouragement,4,2,advanced,False,
Aș vrea să exersez o funcție care primește o listă de numere și returnează doar numerele pare cât mai repede.,exercise_request,2,1,intermediate,False,
Propune-mi o temă legată de un joc de tip flappy bird simplificat unde personajul cade gravitațional care să fie distractiv.,exercise_request,2,0,beginner,False,
Dă-mi un punct de plecare despre cum se pot folosi variabilele pentru toate personajele pentru că m-am blocat complet.,hint_request,3,0,beginner,False,
"Am scris codul acesta și media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Unde este eroarea?",code_help,0,1,intermediate,False,
"Nu mai pot, mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam Mai are rost să continui?",motivation_or_encouragement,4,1,intermediate,False,
"Salut, e frustrant să stai ore întregi pentru un punct și virgulă lipsă.",motivation_or_encouragement,4,1,intermediate,False,
Am un bug ciudat: cum verific dacă un pointer este valid înainte de a-l folosi pentru a evita crash-ul? Este pentru un proiect școlar.,code_help,0,2,advanced,False,
"Ajutor cu eroarea asta: clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. E frustrant, ajutor!",code_help,0,0,beginner,False,
"Salut, există vreo șansă să învăț asta dacă nu am bazele din liceu? Ce să fac să nu renunț?",motivation_or_encouragement,4,1,intermediate,False,
Dă-mi un exercițiu despre un algoritm de căutare binară implementat recursiv pentru un vector sortat care să fie distractiv.,exercise_request,2,2,advanced,False,
Dă-mi un exercițiu despre o aplicație consolă de tip To-Do List unde poți adăuga și șterge sarcini (nivel începător).,exercise_request,2,1,intermediate,False,
Vreau să văd varianta rezolvată a scriptul pentru un bot de Telegram simplu care răspunde la comenzi. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,1,intermediate,False,
"Întrebare despre cod: vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. E frustrant, ajutor!",code_help,0,0,beginner,False,
Am scris codul acesta și personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Ce am greșit?,code_help,0,0,beginner,False,
"Nu-mi da soluția, ci doar un hint cum să citesc un fișier CSV și să extrag doar o coloană anume. Sunt la început și e greu.",hint_request,3,1,intermediate,False,
"Ajutor, vă rog! de ce șirul meu de caractere are simboluri ciudate la final după ce am folosit strncpy? Este pentru un proiect școlar.",code_help,0,1,intermediate,False,
Îmi poți da o mână de ajutor cu un hint la algoritmul de sortare a unei liste de dicționare - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate,False,
Ce este un backtrace?,concept_explanation,1,2,advanced,False,
Am nevoie de o încurajare: există vreo șansă să învăț asta dacă nu am bazele din liceu?.,motivation_or_encouragement,4,0,beginner,False,
Dă-mi codul gata de rulat pentru soluția pentru un joc de tip Catch the Falling Object. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate,False,
Dă-mi un exercițiu despre o implementare de listă simplu înlănțuită cu funcție de inserare la final fără a folosi funcții gata făcute.,exercise_request,2,1,intermediate,False,
Aș vrea un sfat pentru a găsi cel mai mare element dintr-un array printr-o funcție fără să-mi arăți tot codul.,hint_request,3,1,intermediate,False,
Ce este un buffer de memorie?,concept_explanation,1,2,advanced,False,
Dă-mi un punct de plecare legat de utilizarea list comprehension pentru a filtra numere prime. Vreau să înțeleg singur logica.,hint_request,3,1,intermediate,False,
Dă-mi un punct de plecare legat de utilizarea list comprehension pentru a filtra numere prime.,hint_request,3,1,intermediate,False,
Vreau să rezolv o problemă cu un instrument muzical virtual unde clapele sunt sprite-uri diferite cu explicații la final.,exercise_request,2,0,beginner,False,
Poți să mă ajuți cu o idee despre cum se folosește un context manager (with open) pentru scrierea în fișiere fără să-mi arăți tot codul.,hint_request,3,1,intermediate,False,
"Nu mai pot, cred că programarea nu e de mine, sunt prea praf Nu mai văd nicio soluție.",motivation_or_encouragement,4,2,advanced,False,
Dă-mi codul gata de rulat pentru varianta finală a jocului în care trebuie să eviți obstacole fără alte explicații inutile.,solution_request,5,1,intermediate,False,
Uite cum stă treaba: parcă fac un pas înainte și zece înapoi cu materia asta.,motivation_or_encouragement,4,1,intermediate,False,
Aș vrea să exersez un program care verifică dacă o matrice este rară (conține majoritar zerouri) cu explicații la final.,exercise_request,2,2,advanced,False,
"Sincer, am creierul prăjit, nu mai pot să procesez nici măcar un if Simt că o iau razna.",motivation_or_encouragement,4,2,advanced,False,
"Codul meu se comportă ciudat: de ce caracterele românești (ș, ț) apar ca semne de întrebare în consolă? Nu știu ce să-i mai fac.",code_help,0,1,intermediate,False,
Am nevoie de o sugestie cum să folosesc un mesaj broadcast ca să pornesc nivelul 2 fără să-mi arăți tot codul.,hint_request,3,1,intermediate,False,
"Am nevoie de o încurajare: nu mai înțeleg nimic din ce scrie aici, parcă e chineză Ce să fac să nu renunț?",motivation_or_encouragement,4,2,advanced,False,
E frustrant să stai ore întregi pentru un punct și virgulă lipsă...,motivation_or_encouragement,4,1,intermediate,False,
Am nevoie de o încurajare: zici că e un zid în fața mea și nu pot să trec de el.,motivation_or_encouragement,4,2,advanced,False,
Ai un task practic pentru un script care găsește frecvența de apariție a fiecărei cifre într-un număr lung fără a folosi funcții gata făcute.,exercise_request,2,1,intermediate,False,
"Of, zici că e un zid în fața mea și nu pot să trec de el.",motivation_or_encouragement,4,2,advanced,False,
"Salut, am o problemă: am făcut un sistem de vieți, dar scade câte 10 vieți deodată în loc de una singură. Îmi poți explica de ce?",code_help,0,1,intermediate,False,
Propune-mi o temă legată de un program care generează automat adrese de email pornind de la nume și prenume de dificultate medie.,exercise_request,2,1,intermediate,False,
"Nu mai pot, nu cred că o să fiu capabil vreodată să lucrez în domeniu.",motivation_or_encouragement,4,0,beginner,False,
Ce face blocul set drag mode?,concept_explanation,1,0,beginner,False,
Îmi puteți spune de ce de ce debug-erul trece peste liniile de cod fără să se oprească la breakpoint? Se poate rezolva fără a rescrie tot?,code_help,0,1,intermediate,False,
De ce apare mesajul de ce șirul meu de caractere are simboluri ciudate la final după ce am folosit strncpy? Sunt începător și mă depășește.,code_help,0,1,intermediate,False,
"Nu-mi da soluția, ci doar un hint pentru a inversa un string folosind o metodă recursivă.",hint_request,3,2,advanced,False,
Ce reprezintă back-end?,concept_explanation,1,1,intermediate,False,
Aș vrea să exersez un program care verifică dacă o matrice este rară (conține majoritar zerouri) (nivel începător).,exercise_request,2,2,advanced,False,
Uite cum stă treaba: îmi vine să plâng de nervi că nu se compilează programul.,motivation_or_encouragement,4,1,intermediate,False,
Îmi poți da o mână de ajutor cu un hint cum să verific dacă o cheie există într-un dicționar înainte de a o accesa.,hint_request,3,1,intermediate,False,
Poți să mă ajuți cu o idee cum să convertesc un șir de caractere în număr întreg manual pentru că m-am blocat complet.,hint_request,3,1,intermediate,False,
"Ai un task practic pentru o funcție care primește o listă de numere și returnează doar numerele pare, te rog.",exercise_request,2,1,intermediate,False,
"Salut, am o problemă: python îmi dă RecursionError la o funcție de căutare binară, de ce? Mersi anticipat!",code_help,0,2,advanced,False,
"Aș vrea un sfat ca să fac un cronometru care scade în timp ce joc de nivel avansat, dacă se poate.",hint_request,3,1,intermediate,False,
Ce este o funcție anonimă (lambda)?,concept_explanation,1,2,advanced,False,
"Dă-mi codul gata de rulat pentru rezolvarea pentru un joc cu scor și vieți care se resetează, te rog, nu am timp să îl fac singur.",solution_request,5,1,intermediate,False,
Vreau soluția completă pentru codul sursă pentru un program care inversează un șir de caractere în memorie. Mersi mult!,solution_request,5,1,intermediate,False,
"M-am blocat aici: iau un segfault (segmentation fault) exact când încerc să atribui o valoare în array, deși am alocat memorie. Poți să te uiți pe codul meu?",code_help,0,2,advanced,False,
Vreau să fac un proiect care implică o funcție care verifică dacă două șiruri de caractere sunt anagrame pentru portofoliu.,exercise_request,2,1,intermediate,False,
"Nu-mi da soluția, ci doar un hint cum să citesc un fișier CSV și să extrag doar o coloană anume pentru că m-am blocat complet.",hint_request,3,1,intermediate,False,
Vreau soluția completă pentru rezolvarea completă pentru calcularea mediei ponderate a unor note.,solution_request,5,1,intermediate,False,
Întâmpin o dificultate: am o eroare de link-editare (linker error) deși codul sursă nu are nicio eroare de sintaxă. Este pentru un proiect școlar.,code_help,0,2,advanced,False,
Poți să-mi dai o provocare cu un script care găsește frecvența de apariție a fiecărei cifre într-un număr lung de dificultate medie.,exercise_request,2,1,intermediate,False,
Ce reprezintă list slicing cu pas negativ în Python?,concept_explanation,1,2,advanced,False,
"Nu-mi da soluția, ci doar un hint pentru a găsi cel mai mare element dintr-un array printr-o funcție - nu știu ce funcție să folosesc aici.",hint_request,3,1,intermediate,False,
"M-am blocat aici: am o listă care pare goală când o printez, deși am folosit append de mai multe ori. Cum pot repara asta?",code_help,0,1,intermediate,False,
Poți să-mi scrii rezolvarea pentru rezolvarea completă pentru calcularea mediei ponderate a unor note. Mersi mult!,solution_request,5,1,intermediate,False,
"M-am blocat aici: în loc de text, în consolă apar doar niște pătrățele și simboluri ciudate. Ce am greșit?",code_help,0,1,intermediate,False,
Ce face instrucțiunea enum în C?,concept_explanation,1,1,intermediate,False,
Ce face funcția floor() din biblioteca math?,concept_explanation,1,1,intermediate,False,
Ce face instrucțiunea union în C?,concept_explanation,1,2,advanced,False,
Ce face un constructor?,concept_explanation,1,2,advanced,False,
Ce înseamnă atomic operations?,concept_explanation,1,2,advanced,False,
Uite cum stă treaba: toate liniile de cod se amestecă în capul meu acum Simt că o iau razna.,motivation_or_encouragement,4,2,advanced,False,
"Nu mai înțeleg nimic din ce scrie aici, parcă e chineză...",motivation_or_encouragement,4,2,advanced,False,
Am nevoie de o sugestie despre cum se pot folosi variabilele pentru toate personajele - nu știu ce funcție să folosesc aici.,hint_request,3,0,beginner,False,
